sep=,
"pers_id","id_ca_parlinfo","last_name","first_name","gender","birth_date","death_date","birth_place_raw","wikidata_id","wikipedia_en","wikipedia_fr","twitter_screen_name","twitter_id","parlinfo_is_mp","parlinfo_is_senator","parlinfo_party","parlinfo_constituency","parlinfo_occupation","parlinfo_language"
"CA_Freeland_Chrystia_1968","18214","Freeland","Chrystia","f","02aug1968",NA,"Peace River, Alberta, Canada","Q4492815","Chrystia_Freeland","Chrystia_Freeland","cafreeland",NA,TRUE,FALSE,"Liberal Party of Canada","Toronto Centre","editor, author, journalist",NA
"CA_Gainey_Anna_9999","18230","Gainey","Anna","f",NA,NA,NA,"Q119802649","Anna_Gainey","Anna_Gainey",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Notre-Dame-de-Grâce--Westmount","policy adviser, executive director","English"
"CA_Barlow_John_1971","18278","Barlow","John","m","13oct1971",NA,"Regina, Saskatchewan, Canada","Q17305669","John_Barlow_(Canadian_politician)","John_Barlow_(homme_politique_canadien)","johnbarlowmp",NA,TRUE,FALSE,"Conservative Party of Canada","Macleod","journalist","English"
"CA_Yurdiga_David_1964","18279","Yurdiga","David","m","26mar1964",NA,"Lac La Biche, Alberta, Canada","Q17513253","David_Yurdiga",NA,"DavidYurdiga",NA,TRUE,FALSE,"Conservative Party of Canada","Fort McMurray--Athabasca","farmer, business owner, consultant",NA
"CA_Vaughan_Adam_1961","18280","Vaughan","Adam","m","03jul1961",NA,"Toronto, Ontario, Canada","Q4679921","Adam_Vaughan","Adam_Vaughan","TOAdamVaughan",NA,TRUE,FALSE,"Liberal Party of Canada","Trinity--Spadina","activist, journalist",NA
"CA_Chan_Arnold_1967","18281","Chan","Arnold","m","10jun1967","14sep2017","Toronto, Ontario, Canada","Q17305769","Arnold_Chan",NA,"ArnoldChanLib",NA,TRUE,FALSE,"Liberal Party of Canada","Scarborough--Agincourt","lawyer",NA
"CA_Perkins_Patricia_1953","18318","Perkins","Patricia","f","03sep1953",NA,"Glasgow, Scotland","Q18720188","Pat_Perkins","Pat_Perkins",NA,NA,TRUE,FALSE,"Conservative Party of Canada","Whitby--Oshawa","politician",NA
"CA_Eglinski_Jim_1948","18319","Eglinski","Jim","m","15dec1948",NA,"Two Hills, Alberta, Canada","Q18685856","Jim_Eglinski",NA,"JimEglinski",NA,TRUE,FALSE,"Conservative Party of Canada","Yellowhead","RCMP officer",NA
"CA_Shields_Martin_9999","18412","Shields","Martin","m",NA,NA,"Lethbridge, Alberta, Canada","Q22770987","Martin_Shields","Martin_Shields",NA,NA,TRUE,FALSE,"Conservative Party of Canada","Bow River","school administrator, instructor, teacher",NA
"CA_Hehr_Kent_1969","18413","Hehr","Kent","m","16dec1969",NA,"Calgary, Alberta, Canada","Q6391762","Kent_Hehr","Kent_Hehr",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Calgary Centre","lawyer",NA
"CA_Webber_Len_1960","18414","Webber","Len","m","10nov1960",NA,"Calgary, Alberta, Canada","Q6522015","Len_Webber","Len_Webber",NA,NA,TRUE,FALSE,"Conservative Party of Canada","Calgary Confederation","manager, electrical contractor, business owner",NA
"CA_Kelly_Pat_1971","18415","Kelly","Pat","m","1971",NA,NA,"Q22278561","Pat_Kelly_(politician)","Pat_Kelly_(homme_politique)",NA,NA,TRUE,FALSE,"Conservative Party of Canada","Calgary Rocky Ridge","business owner, mortgage broker","English, French"
"CA_Kmiec_Tom_9999","18416","Kmiec","Tom","m",NA,NA,NA,"Q22278649","Tom_Kmiec","Tom_Kmiec",NA,NA,TRUE,FALSE,"Conservative Party of Canada","Calgary Shepard","research administrator, researcher, political attaché","English, French"
"CA_Liepert_Ron_1949","18417","Liepert","Ron","m","08oct1949",NA,"Saltcoats, Saskatchewan, Canada","Q7364077","Ron_Liepert","Ron_Liepert",NA,NA,TRUE,FALSE,"Conservative Party of Canada","Calgary Signal Hill","broadcast journalist, press attaché, public relations consultant, consultant",NA
"CA_Kang_Darshan_1951","18418","Kang","Darshan-Singh","m","1951",NA,"India","Q5225530","Darshan_Kang","Darshan_Kang",NA,NA,TRUE,FALSE,"Independent; Liberal Party of Canada","Calgary Skyview","welder, realtor, public servant",NA
"CA_Boissonnault_Randy_1970","18419","Boissonnault","Randy","m","14jul1970",NA,"Morinville, Alberta, Canada","Q21572842","Randy_Boissonnault","Randy_Boissonnault","R_Boissonnault",NA,TRUE,FALSE,"Liberal Party of Canada","Edmonton Centre","commentator, management consultant, entrepreneur",NA
"CA_Diotte_Kerry_9999","18420","Diotte","Kerry","m",NA,NA,"Sault Ste Marie, Ontario, Canada","Q16187047","Kerry_Diotte",NA,"KerryDiotte",NA,TRUE,FALSE,"Conservative Party of Canada","Edmonton Griesbach","communication consultant, journalist","English, French"
"CA_Aboultaif_Ziad_1966","18421","Aboultaif","Ziad","m","10sep1966",NA,"Aiha, Beqaa, Lebanon","Q22002979","Ziad_Aboultaif","Ziad_Aboultaif",NA,NA,TRUE,FALSE,"Conservative Party of Canada","Edmonton Manning","business owner","English, French, Arabic"
"CA_Sohi_Amarjeet_1964","18422","Sohi","Amarjeet","m","08mar1964",NA,"Banbhaura, Malerkotla Tehsil (Sangrur), Punjab, India","Q4740296","Amarjeet_Sohi","Amarjeet_Sohi",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Edmonton Mill Woods","bus driver, actor, city councillor, playwright",NA
"CA_Jeneroux_Matt_9999","18423","Jeneroux","Matt","m",NA,NA,"Edmonton, Alberta, Canada","Q6788847","Matt_Jeneroux","Matt_Jeneroux",NA,NA,TRUE,FALSE,"Liberal Party of Canada; Conservative Party of Canada","Edmonton Riverbend","politician, public servant","English"
"CA_McCauley_Kelly_1964","18424","McCauley","Kelly","m","23jun1964",NA,"Vancouver, British Columbia, Canada","Q22006757","Kelly_McCauley","Kelly_McCauley",NA,NA,TRUE,FALSE,"Conservative Party of Canada","Edmonton West","hotel manager","English"
"CA_Stubbs_Shannon_1979","18425","Stubbs","Shannon","f","08dec1979",NA,"Chipman, Alberta, Canada","Q22114010","Shannon_Stubbs","Shannon_Stubbs","ShannonStubbsMP",NA,TRUE,FALSE,"Conservative Party of Canada","Lakeland","consultant, political assistant, public affairs executive","English"
"CA_Thomas_Rachael_9999","18426","Thomas","Rachael","f",NA,NA,NA,"Q22278125","Rachael_Thomas","Rachael_Thomas",NA,NA,TRUE,FALSE,"Conservative Party of Canada","Lethbridge","sociologist, youth and young adult consultant","English"
"CA_Viersen_Arnold_1986","18427","Viersen","Arnold","m","03may1986",NA,"Barrhead, Alberta, Canada","Q21872800","Arnold_Viersen","Arnold_Viersen",NA,NA,TRUE,FALSE,"Conservative Party of Canada","Peace River--Westlock","mechanic","English"
"CA_Genuis_Garnett_1987","18428","Genuis","Garnett","m","1987",NA,"Strathcona County, Alberta, Canada","Q21642507","Garnett_Genuis","Garnett_Genuis",NA,NA,TRUE,FALSE,"Conservative Party of Canada","Sherwood Park--Fort Saskatchewan","political assistant, executive","English"
"CA_Cooper_Michael_1984","18429","Cooper","Michael","m","1984",NA,NA,"Q21642395","Michael_Cooper_(politician)","Michael_Cooper_(homme_politique)","Cooper4SAE",NA,TRUE,FALSE,"Conservative Party of Canada","St. Albert--Edmonton","lawyer","English"
"CA_Beech_Terry_1981","18430","Beech","Terry","m","02apr1981",NA,"Comox, British Columbia, Canada","Q21716242","Terry_Beech","Terry_Beech","terrybeech",NA,TRUE,FALSE,"Liberal Party of Canada","Burnaby North--Seymour","educator, contractor, business owner, adjunct professor","English"
"CA_Doherty_Todd_9999","18431","Doherty","Todd","m",NA,NA,"Williams Lake, British Columbia, Canada","Q22277600","Todd_Doherty","Todd_Doherty","ToddDohertyMP",NA,TRUE,FALSE,"Conservative Party of Canada","Cariboo--Prince George","business owner, aviation consultant, executive","English, French"
"CA_Aldag_John_1963","18432","Aldag","John","m","1963",NA,"Gull Lake, Saskatchewan, Canada","Q22276751","John_Aldag","John_Aldag","jwaldag",NA,TRUE,FALSE,"Liberal Party of Canada","Cloverdale--Langley City","public servant",NA
"CA_McKinnon_Ron_1951","18433","McKinnon","Ron","m","08aug1951",NA,NA,"Q22279147","Ron_McKinnon","Ron_McKinnon",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Coquitlam--Port Coquitlam","systems analyst, business owner, computer analyst","English"
"CA_Johns_Gord_1969","18434","Johns","Gord","m","1969",NA,"Victoria, British Columbia, Canada","Q22278424","Gord_Johns","Gord_Johns",NA,NA,TRUE,FALSE,"New Democratic Party","Courtenay--Alberni","executive director, business owner, entrepreneur","English"
"CA_MacGregor_Alistair_9999","18435","MacGregor","Alistair","m",NA,NA,"Victoria, British Columbia, Canada","Q22278956","Alistair_MacGregor","Alistair_MacGregor",NA,NA,TRUE,FALSE,"New Democratic Party","Cowichan--Malahat--Langford","political assistant",NA
"CA_Qualtrough_Carla_1971","18436","Qualtrough","Carla","f","15oct1971",NA,"Calgary, Alberta, Canada","Q21384927","Carla_Qualtrough","Carla_Qualtrough","CQualtro",NA,TRUE,FALSE,"Liberal Party of Canada","Delta","mediator, athlete, lawyer",NA
"CA_Hardie_Ken_1947","18437","Hardie","Ken","m","1947",NA,"Edmonton, Alberta, Canada","Q22004772","Ken_Hardie","Ken_Hardie","KenHardie",NA,TRUE,FALSE,"Liberal Party of Canada","Fleetwood--Port Kells","broadcaster, communications director, reporter, public affairs executive",NA
"CA_Fuhr_Stephen_1969","18438","Fuhr","Stephen","m","27may1969",NA,"Edmonton, Alberta, Canada","Q22004431","Stephen_Fuhr","Stephen_Fuhr","fuhrmp",NA,TRUE,FALSE,"Liberal Party of Canada","Kelowna--Lake Country","executive manager, fighter pilot, flying instructor, military officer","English"
"CA_Sidhu_Jati_1952","18440","Sidhu","Jati","m","1952",NA,"India","Q22704269","Jati_Sidhu",NA,"MPJatiSidhu",NA,TRUE,FALSE,"Liberal Party of Canada","Mission--Matsqui--Fraser Canyon","farmer, businessman",NA
"CA_Malcolmson_Sheila_1966","18441","Malcolmson","Sheila","f","26mar1966",NA,NA,"Q22132668","Sheila_Malcolmson",NA,"s_malcolmson",NA,TRUE,FALSE,"New Democratic Party","Nanaimo--Ladysmith","manager, executive manager, policy analyst",NA
"CA_Blaney_Rachel_1974","18442","Blaney","Rachel","f","18sep1974",NA,"Terrace, British Columbia, Canada","Q21572837","Rachel_Blaney","Rachel_Blaney","RABlaney",NA,TRUE,FALSE,"New Democratic Party","North Island--Powell River","executive director, employment officer",NA
"CA_Arnold_Mel_1958","18443","Arnold","Mel","m","1958",NA,"Notch Hill, British Columbia, Canada","Q22003182","Mel_Arnold","Mel_Arnold",NA,NA,TRUE,FALSE,"Conservative Party of Canada","North Okanagan--Shuswap","business owner","English"
"CA_Wilkinson_Jonathan_1965","18444","Wilkinson","Jonathan","m","1965",NA,"Sault Ste Marie, Ontario, Canada","Q21716310","Jonathan_Wilkinson","Jonathan_Wilkinson",NA,NA,TRUE,FALSE,"Liberal Party of Canada","North Vancouver","senior public servant, executive manager, negotiator","English, French"
"CA_Ruimy_Dan_1962","18445","Ruimy","Dan","m","1962",NA,"Montreal, Quebec, Canada","Q22280164","Dan_Ruimy",NA,"DanRuimyMP",NA,TRUE,FALSE,"Liberal Party of Canada","Pitt Meadows--Maple Ridge","restaurant industry manager, business owner, entrepreneur",NA
"CA_Cannings_Richard_1954","18446","Cannings","Richard","m","31mar1954",NA,"Penticton, British Columbia, Canada","Q21228464","Richard_Cannings_(British_Columbia_politician)","Richard_Cannings_(homme_politique_britanno-colombien)","CanningsNDP",NA,TRUE,FALSE,"New Democratic Party","South Okanagan--West Kootenay","biologist, author",NA
"CA_Watts_Dianne_1959","18447","Watts","Dianne-L","f","30oct1959",NA,NA,"Q5271706","Dianne_Watts","Dianne_Watts","DianneWatts4BC",NA,TRUE,FALSE,"Conservative Party of Canada","South Surrey--White Rock","business executive, chief executive officer",NA
"CA_Sarai_Randeep_1975","18448","Sarai","Randeep","m","1975",NA,"Vancouver, British Columbia, Canada","Q22280309","Randeep_Sarai","Randeep_Sarai",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Surrey Centre","business owner, lawyer","English, French"
"CA_Wilson-Raybould_Jody_1971","18449","Wilson-Raybould","Jody","f","23mar1971",NA,"Vancouver, British Columbia, Canada","Q19428900","Jody_Wilson-Raybould","Jody_Wilson-Raybould","MPJodyWR",NA,TRUE,FALSE,"Independent; Liberal Party of Canada","Vancouver Granville","crown prosecutor, advocate, aboriginal leader, lawyer",NA
"CA_Sajjan_Harjit_1970","18450","Sajjan","Harjit-Singh","m","06sep1970",NA,"Bombeli (Hoshiarpur District), Punjab, India","Q21336246","Harjit_Sajjan","Harjit_Sajjan",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Vancouver South","police officer, military officer",NA
"CA_Goldsmith-Jones_Pamela_1961","18451","Goldsmith-Jones","Pamela","f","1961",NA,"West Vancouver, British Columbia, Canada","Q16194082","Pamela_Goldsmith-Jones",NA,"pgoldsmithjones",NA,TRUE,FALSE,"Liberal Party of Canada","West Vancouver--Sunshine Coast--Sea to Sky Country","business consultant, public affairs consultant, mayor",NA
"CA_Eyolfson_Doug_1963","18452","Eyolfson","Doug","m","1963",NA,"Winnipeg, Manitoba, Canada","Q22004241","Doug_Eyolfson","Doug_Eyolfson",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Charleswood--St. James--Assiniboia--Headingley","physician","English"
"CA_Blaikie_Daniel_9999","18453","Blaikie","Daniel","m",NA,NA,"Transcona, Manitoba, Canada","Q21642319","Daniel_Blaikie","Daniel_Blaikie","Daniel_Blaikie",NA,TRUE,FALSE,"New Democratic Party","Elmwood--Transcona","electrician, political assistant",NA
"CA_Vandal_Daniel_1960","18454","Vandal","Daniel","m","18apr1960",NA,NA,"Q5214525","Dan_Vandal","Dan_Vandal","stbstvdan",NA,TRUE,FALSE,"Liberal Party of Canada","St. Boniface--St. Vital","boxer, social worker, labourer, city councillor",NA
"CA_Ouellette_Robert_1976","18455","Ouellette","Robert-Falcon","m","22nov1976",NA,"Calgary, Alberta, Canada","Q22114152","Robert-Falcon_Ouellette",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Winnipeg Centre","educator, musician, director, researcher",NA
"CA_Duguid_Terry_9999","18456","Duguid","Terry","m",NA,NA,"Winnipeg, Manitoba, Canada","Q7704329","Terry_Duguid","Terry_Duguid",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Winnipeg South","environmental consultant, executive, community activist","English, French"
"CA_Carr_James_1951","18457","Carr","James-Gordon","m","11oct1951","12dec2022","Winnipeg, Manitoba, Canada","Q6194065","Jim_Carr","Jim_Carr","jimcarr_wpg",NA,TRUE,FALSE,"Liberal Party of Canada","Winnipeg South Centre","musician, columnist, reporter, executive, administrator, teacher",NA
"CA_Cormier_Serge_9999","18458","Cormier","Serge","m",NA,NA,NA,"Q21572911","Serge_Cormier","Serge_Cormier",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Acadie--Bathurst","political assistant, public servant","French, English"
"CA_DeCourcey_Matt_1983","18459","DeCourcey","Matt","m","04apr1983",NA,"Fredericton, New Brunswick, Canada","Q21713417","Matt_DeCourcey","Matt_DeCourcey","MattDeCourcey",NA,TRUE,FALSE,"Liberal Party of Canada","Fredericton","director, political assistant, public servant",NA
"CA_Lockhart_Alaina_9999","18460","Lockhart","Alaina","f",NA,NA,NA,"Q21713419","Alaina_Lockhart","Alaina_Lockhart",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Fundy Royal","business owner, manager - human resources, entrepreneur",NA
"CA_Arseneault_Rene_1966","18461","Arseneault","Rene","m","01jul1966",NA,NA,"Q21713409","René_Arseneault","René_Arseneault",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Madawaska--Restigouche","lawyer",NA
"CA_Finnigan_Pat_9999","18462","Finnigan","Pat","m",NA,NA,"Rogersville, New Brunswick, Canada","Q21714076","Pat_Finnigan","Pat_Finnigan",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Miramichi--Grand Lake","farmer, business owner, businessman",NA
"CA_Taylor_Ginette_9999","18463","Taylor","Ginette-Petitpas","f",NA,NA,NA,"Q21714336","Ginette_Petitpas_Taylor","Ginette_Petitpas_Taylor","GinettePT",NA,TRUE,FALSE,"Liberal Party of Canada","Moncton--Riverview--Dieppe","coordinator, senior public servant, social worker","English, French"
"CA_Ludwig_Karen_9999","18464","Ludwig","Karen","f",NA,NA,NA,"Q48746674","Karen_Ludwig_(politician)","Karen_Ludwig",NA,NA,TRUE,FALSE,"Liberal Party of Canada","New Brunswick Southwest","dean (associate), educator, business owner, instructor",NA
"CA_Long_Wayne_1963","18465","Long","Wayne","m","1963",NA,"Saint John, New Brunswick, Canada","Q21714343","Wayne_Long","Wayne_Long",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Saint John--Rothesay","president / manager, product manager","English, French"
"CA_Harvey_Thomas_1982","18466","Harvey","Thomas-J","m","23aug1982",NA,NA,"Q22278145","T._J._Harvey","Thomas_J._Harvey",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Tobique--Mactaquac","agronomist, businessman",NA
"CA_McDonald_Ken_1959","18467","McDonald","Ken","m","jun1959",NA,"Conception Bay South, Newfoundland and Labrador, Canada","Q21066146","Ken_McDonald_(politician)","Ken_McDonald",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Avalon","business owner",NA
"CA_Hutchings_Gudie_1959","18468","Hutchings","Gudie","f","01sep1959",NA,"Corner Brook, Newfoundland and Labrador, Canada","Q22005483","Gudie_Hutchings","Gudie_Hutchings","Gudie",NA,TRUE,FALSE,"Liberal Party of Canada","Long Range Mountains","businesswoman",NA
"CA_Whalen_Nick_1973","18469","Whalen","Nick","m","06jun1973",NA,"St. Johns, Newfoundland and Labrador, Canada","Q22704263","Nick_Whalen","Nick_Whalen","NickWhalenMP",NA,TRUE,FALSE,"Liberal Party of Canada","St. John's East","lawyer, professional engineer",NA
"CA_ORegan_Seamus_1971","18470","ORegan","Seamus-Thomas-Harris","m","18jan1971",NA,"St. John's, Newfoundland and Labrador, Canada","Q7440780","Seamus_O'Regan","Seamus_O'Regan","SeamusORegan",NA,TRUE,FALSE,"Liberal Party of Canada","St. John's South--Mount Pearl","policy adviser, executive assistant, consultant, reporter",NA
"CA_McLeod_Michael_9999","18471","McLeod","Michael","m",NA,NA,"Fort Providence, Northwest Territories, Canada","Q6832752","Michael_McLeod_(politician)","Michael_McLeod_(homme_politique)","MMcLeodNWT",NA,TRUE,FALSE,"Liberal Party of Canada","Northwest Territories","contractor, public servant",NA
"CA_Fraser_Sean_9999","18472","Fraser","Sean","m",NA,NA,"Antigonish, Nova Scotia, Canada","Q21642492","Sean_Fraser_(politician)","Sean_Fraser_(homme_politique)","SeanFraserMP",NA,TRUE,FALSE,"Liberal Party of Canada","Central Nova","lawyer","English"
"CA_Fisher_Darren_1965","18473","Fisher","Darren","m","10sep1965",NA,"Dartmouth, Nova Scotia, Canada","Q22004363","Darren_Fisher","Darren_Fisher","darrenfisherns",NA,TRUE,FALSE,"Liberal Party of Canada","Dartmouth--Cole Harbour","fundraiser, entrepreneur, city councillor","English"
"CA_Fillmore_Andy_1966","18474","Fillmore","Andy","m","25apr1966",NA,"Bloomington, Indiana, United States","Q21174009","Andy_Fillmore","Andy_Fillmore","andyfillmorehfx",NA,TRUE,FALSE,"Liberal Party of Canada","Halifax","urban planner, politician, mayor",NA
"CA_Samson_Darrell_1958","18475","Samson","Darrell","m","13oct1958",NA,"Petit-de-Grat, Nova Scotia, Canada","Q22280268","Darrell_Samson","Darrell_Samson",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Sackville--Preston--Chezzetcook","school superintendent, educator",NA
"CA_Jordan_Bernadette_1963","18476","Jordan","Bernadette","f","07apr1963",NA,"Montreal, Quebec, Canada","Q22278440","Bernadette_Jordan","Bernadette_Jordan","BernJordanMP",NA,TRUE,FALSE,"Liberal Party of Canada","South Shore--St. Margarets","community development officer, fundraiser, community activist, diplomat, consul general",NA
"CA_Fraser_Colin_1978","18477","Fraser","Colin","m","27jul1978",NA,"Yarmouth, Nova Scotia, Canada","Q21662882","Colin_Fraser_(Canadian_politician)",NA,"ColinFraserMP",NA,TRUE,FALSE,"Liberal Party of Canada","West Nova","lawyer",NA
"CA_Tootoo_Hunter_1963","18478","Tootoo","Hunter","m","18aug1963",NA,"Rankin Inlet, Nunavut, Canada","Q16195363","Hunter_Tootoo","Hunter_Tootoo",NA,NA,TRUE,FALSE,"Independent; Liberal Party of Canada","Nunavut","public servant, businessman",NA
"CA_Alleslev_Leona_1968","18479","Alleslev","Leona","f","16mar1968",NA,NA,"Q22003106","Leona_Alleslev","Leona_Alleslev","LeonaAlleslev",NA,TRUE,FALSE,"Conservative Party of Canada; Liberal Party of Canada","Aurora--Oak Ridges--Richmond Hill","military, management consultant, businesswoman",NA
"CA_Brassard_John_1964","18480","Brassard","John","m","11may1964",NA,"Montreal, Quebec, Canada","Q22003456","John_Brassard","John_Brassard","JohnBrassardCPC",NA,TRUE,FALSE,"Conservative Party of Canada","Barrie--Innisfil","radio announcer, fire fighter, business owner, Union President","English, French"
"CA_Nuttall_Alex_1985","18481","Nuttall","Alex","m","10aug1985",NA,"Liverpool, United Kingdom","Q22279444","Alex_Nuttall","Alex_Nuttall",NA,NA,TRUE,FALSE,"Conservative Party of Canada","Barrie--Springwater--Oro-Medonte","account manager",NA
"CA_Ellis_Neil_1962","18482","Ellis","Neil-R","m","02jul1962",NA,"Belleville, Ontario, Canada","Q22004200","Neil_Ellis_(politician)",NA,"neilrellis",NA,TRUE,FALSE,"Liberal Party of Canada","Bay of Quinte","business owner",NA
"CA_Erskine-Smith_Nathaniel_1984","18483","Erskine-Smith","Nathaniel","m","15jun1984",NA,"Toronto, Ontario, Canada","Q20676568","Nate_Erskine-Smith","Nathaniel_Erskine-Smith","beynate",NA,TRUE,FALSE,"Liberal Party of Canada","Beaches--East York","lawyer","English, French"
"CA_Sangha_Ramesh_1945","18484","Sangha","Ramesh","m","06jun1945",NA,"India","Q22280290","Ramesh_Sangha","Ramesh_Sangha",NA,NA,TRUE,FALSE,"Independent; Liberal Party of Canada","Brampton Centre","lawyer",NA
"CA_Grewal_Raj_1985","18485","Grewal","Raj","m","11sep1985",NA,"Calgary, Alberta, Canada","Q22278025","Raj_Grewal",NA,NA,NA,TRUE,FALSE,"Independent; Liberal Party of Canada","Brampton East","financial analyst, lawyer",NA
"CA_Sahota_Ruby_9999","18486","Sahota","Ruby","f",NA,NA,NA,"Q22096924","Ruby_Sahota","Ruby_Sahota","rubysahotalib",NA,TRUE,FALSE,"Liberal Party of Canada","Brampton North","attorney, lawyer","English, Punjabi"
"CA_Sidhu_Sonia_1968","18487","Sidhu","Sonia","f","03jan1968",NA,NA,"Q22770988","Sonia_Sidhu","Sonia_Sidhu","sonialiberal",NA,TRUE,FALSE,"Liberal Party of Canada","Brampton South","educator, health care provider, cardiology technologist","English, French"
"CA_Khera_Kamal_1989","18488","Khera","Kamal","f","04feb1989",NA,"New Dehli, India","Q22278589","Kamal_Khera","Kamal_Khera",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Brampton West","political activist, registered nurse",NA
"CA_Gould_Karina_1987","18489","Gould","Karina","f","28jun1987",NA,"Burlington, Ontario, Canada","Q21716260","Karina_Gould","Karina_Gould","karinagould",NA,TRUE,FALSE,"Liberal Party of Canada","Burlington","consultant, community activist","English, French, Spanish"
"CA_May_Bryan_1974","18490","May","Bryan","m","19sep1974",NA,"Guelph, Ontario, Canada","Q22279113","Bryan_May","Bryan_May","_BryanMay",NA,TRUE,FALSE,"Liberal Party of Canada","Cambridge","director",NA
"CA_Dzerowicz_Julie_9999","18491","Dzerowicz","Julie","f",NA,NA,"Toronto, Ontario, Canada","Q22086204","Julie_Dzerowicz","Julie_Dzerowicz","JulieDzerowicz",NA,TRUE,FALSE,"Liberal Party of Canada","Davenport","director, political assistant","English, French"
"CA_Tan_Geng_1963","18492","Tan","Geng","m","1963",NA,"Beijing, China","Q21210275","Geng_Tan","Geng_Tan",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Don Valley North","engineer, community activist, chemist",NA
"CA_Mendicino_Marco_1973","18493","Mendicino","Marco","m","28jul1973",NA,NA,"Q21336208","Marco_Mendicino","Marco_Mendicino","marcomendicino",NA,TRUE,FALSE,"Liberal Party of Canada","Eglinton--Lawrence","professor, business owner, lawyer",NA
"CA_Vecchio_Karen_9999","18494","Vecchio","Karen","f",NA,NA,NA,"Q22704261","Karen_Vecchio","Karen_Vecchio",NA,NA,TRUE,FALSE,"Conservative Party of Canada","Elgin--Middlesex--London","manager, business owner, executive assistant",NA
"CA_Ramsey_Tracey_1971","18495","Ramsey","Tracey","f","14apr1971",NA,"Kingsville, Ontario, Canada","Q22279906","Tracey_Ramsey","Tracey_Ramsey",NA,NA,TRUE,FALSE,"New Democratic Party","Essex","autoworker",NA
"CA_Maloney_James_9999","18496","Maloney","James","m",NA,NA,"Thunder Bay, Ontario, Canada","Q17386312","James_Maloney_(Canadian_politician)","James_Maloney_(homme_politique)",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Etobicoke--Lakeshore","lawyer","English"
"CA_Drouin_Francis_1983","18497","Drouin","Francis","m","07oct1983",NA,"Hawkesbury, Ontario, Canada","Q21155044","Francis_Drouin","Francis_Drouin","Francis_Drouin",NA,TRUE,FALSE,"Liberal Party of Canada","Glengarry--Prescott--Russell","communication consultant, political assistant",NA
"CA_Longfield_Lloyd_1956","18498","Longfield","Lloyd","m","oct1956",NA,"Winnipeg, Manitoba, Canada","Q22278896","Lloyd_Longfield","Lloyd_Longfield","LloydLongfield",NA,TRUE,FALSE,"Liberal Party of Canada","Guelph","president / manager, mechanical engineer, management consultant",NA
"CA_Schmale_Jamie_9999","18499","Schmale","Jamie","m",NA,NA,NA,"Q22280358","Jamie_Schmale","Jamie_Schmale",NA,NA,TRUE,FALSE,"Conservative Party of Canada","Haliburton--Kawartha Lakes--Brock","broadcast journalist, journalist, political assistant","English"
"CA_Bratina_Bob_1944","18500","Bratina","Bob","m","1944",NA,"Hamilton, Ontario, Canada","Q4931915","Bob_Bratina",NA,"BobBratina",NA,TRUE,FALSE,"Liberal Party of Canada","Hamilton East--Stoney Creek","radio host, broadcaster",NA
"CA_Duvall_Scott_1956","18501","Duvall","Scott","m","01jul1956",NA,NA,"Q22277646","Scott_Duvall","Scott_Duvall","sduvall07",NA,TRUE,FALSE,"New Democratic Party","Hamilton Mountain","union officer, municipal councillor",NA
"CA_Tassi_Filomena_9999","18502","Tassi","Filomena","f",NA,NA,"Hamilton, Ontario, Canada","Q22770985","Filomena_Tassi","Filomena_Tassi","FilomenaTassiMP",NA,TRUE,FALSE,"Liberal Party of Canada","Hamilton West--Ancaster--Dundas","lawyer, chaplain",NA
"CA_Bossio_Mike_9999","18503","Bossio","Mike","m",NA,NA,"Madoc, Ontario, Canada","Q22116845","Mike_Bossio",NA,"mikebossio",NA,TRUE,FALSE,"Liberal Party of Canada","Hastings--Lennox and Addington","entrepreneur, recruiter",NA
"CA_McCrimmon_Karen_1959","18504","McCrimmon","Karen","f","1959",NA,"Weston, Ontario, Canada","Q6369875","Karen_McCrimmon","Karen_McCrimmon",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Kanata--Carleton","mediator, business owner, military",NA
"CA_Gerretsen_Mark_1975","18506","Gerretsen","Mark","m","05jun1975",NA,"Kingston, Ontario, Canada","Q16215273","Mark_Gerretsen","Mark_Gerretsen",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Kingston and the Islands","property manager","English, French"
