sep=,
"pers_id","id_us_bioguide","last_name","first_name","gender","birth_date","death_date","birth_place_raw","wikidata_id","wikipedia_en","twitter_screen_name","twitter_id"
"US_Sarpalius_William_1948","S000066","Sarpalius","William","m","10jan1948",NA,NA,"Q862428","Bill Sarpalius",NA,NA
"US_Schenk_Lynn_1945","S000119","Schenk","Lynn","f","05jan1945",NA,NA,"Q1878887","Lynn Schenk",NA,NA
"US_Sharp_Philip_1942","S000294","Sharp","Philip","m","15jul1942",NA,NA,"Q2086391","Philip Sharp (politician)",NA,NA
"US_Shepherd_Karen_1940","S000332","Shepherd","Karen","f","05jul1940",NA,NA,"Q525093","Karen Shepherd",NA,NA
"US_Slattery_James_1948","S000477","Slattery","James","m","04aug1948",NA,NA,"Q1689219","Jim Slattery",NA,NA
"US_Smith_Neal_1920","S000596","Smith","Neal","m","23mar1920",NA,NA,"Q1973033","Neal Smith (politician)",NA,NA
"US_Sundquist_Donald_1936","S001075","Sundquist","Donald","m","15mar1936",NA,NA,"Q358726","Don Sundquist",NA,NA
"US_Swett_Richard_1957","S001113","Swett","Richard","m","01may1957",NA,NA,"Q1274294","Richard N. Swett",NA,NA
"US_Swift_Allan_1935","S001115","Swift","Allan","m","12sep1935",NA,NA,"Q2636210","Al Swift",NA,NA
"US_Synar_Michael_1950","S001139","Synar","Michael","m","17oct1950",NA,NA,"Q1933553","Mike Synar",NA,NA
"US_Unsoeld_Jolene_1931","U000017","Unsoeld","Jolene","f","03dec1931",NA,NA,"Q518630","Jolene Unsoeld",NA,NA
"US_Valentine_Itimous_1926","V000006","Valentine","Itimous","m","15mar1926",NA,NA,"Q2434337","Tim Valentine",NA,NA
"US_Washington_Craig_1941","W000177","Washington","Craig","m","12oct1941",NA,NA,"Q1138504","Craig Washington",NA,NA
"US_Wheat_Alan_1951","W000326","Wheat","Alan","m","16oct1951",NA,NA,"Q548596","Alan Wheat",NA,NA
"US_Whitten_Jamie_1910","W000428","Whitten","Jamie","m","18apr1910",NA,NA,"Q1359158","Jamie Whitten",NA,NA
"US_de-Lugo_Ron_1930","D000209","de-Lugo","Ron","m","02aug1930",NA,NA,"Q2819582","Ron de Lugo",NA,NA
"US_Abraham_Spencer_1952","A000355","Abraham","Spencer","m","12jun1952",NA,NA,"Q1285613","Spencer Abraham",NA,NA
"US_Ashcroft_John_1942","A000356","Ashcroft","John","m","09may1942",NA,NA,"Q311141","John Ashcroft",NA,NA
"US_Baker_William_1940","B000078","Baker","William","m","14jun1940",NA,NA,"Q1262258","Bill Baker (politician)",NA,NA
"US_Beilenson_Anthony_1932","B000318","Beilenson","Anthony","m","26oct1932",NA,NA,"Q572941","Anthony Beilenson",NA,NA
"US_Bevill_Tom_1921","B000431","Bevill","Tom","m","27mar1921",NA,NA,"Q2439527","Tom Bevill",NA,NA
"US_Blute_Peter_1956","B000576","Blute","Peter","m","28jan1956",NA,NA,"Q1685558","Peter Blute",NA,NA
"US_Brewster_William_1941","B000817","Brewster","William","m","08nov1941",NA,NA,"Q2579562","Bill Brewster (American politician)",NA,NA
"US_Browder_John_1943","B000897","Browder","John","m","15jan1943",NA,NA,"Q957778","Glen Browder",NA,NA
"US_Bryan_Richard_1937","B000993","Bryan","Richard","m","16jul1937",NA,NA,"Q885559","Richard Bryan",NA,NA
"US_Bryant_John_1947","B000997","Bryant","John","m","22feb1947",NA,NA,"Q1702156","John Bryant (Texas politician)",NA,NA
"US_Bunn_Jim_1956","B001063","Bunn","Jim","m","12dec1956",NA,NA,"Q1689051","Jim Bunn",NA,NA
"US_Chafee_John_1922","C000269","Chafee","John","m","22oct1922",NA,NA,"Q887338","John Chafee",NA,NA
"US_Chapman_Jim_1945","C000312","Chapman","Jim","m","08mar1945",NA,NA,"Q1385199","Jim Chapman (congressman)",NA,NA
"US_Chrysler_Dick_1942","C000385","Chrysler","Dick","m","29apr1942",NA,NA,"Q1209631","Dick Chrysler",NA,NA
"US_Clinger_William_1929","C000523","Clinger","William","m","04apr1929",NA,NA,"Q8008766","William Clinger",NA,NA
"US_Coleman_Ronald_1941","C000621","Coleman","Ronald","m","29nov1941",NA,NA,"Q1703520","Ron Coleman (politician)",NA,NA
"US_Collins_Barbara_1939","C000633","Collins","Barbara-Rose","f","13apr1939",NA,NA,"Q461629","Barbara-Rose Collins",NA,NA
"US_Collins_Cardiss_1931","C000634","Collins","Cardiss","f","24sep1931",NA,NA,"Q3511738","Cardiss Collins",NA,NA
"US_Cooley_Wes_1932","C000737","Cooley","Wes","m","28mar1932",NA,NA,"Q2563711","Wes Cooley (politician)",NA,NA
"US_Cremeans_Frank_1943","C000903","Cremeans","Frank","m","05apr1943",NA,NA,"Q5486027","Frank Cremeans",NA,NA
"US_Dornan_Robert_1933","D000435","Dornan","Robert","m","03apr1933",NA,NA,"Q887889","Bob Dornan",NA,NA
"US_Emerson_Norvell_1938","E000174","Emerson","Norvell","m","01jan1938",NA,NA,"Q862084","Bill Emerson",NA,NA
"US_Fields_Jack_1952","F000111","Fields","Jack","m","03feb1952",NA,NA,"Q743157","Jack Fields",NA,NA
"US_Flanagan_Michael_1962","F000187","Flanagan","Michael","m","09nov1962",NA,NA,"Q5104019","Michael Flanagan (American politician)",NA,NA
"US_Ford_Harold_1945","F000261","Ford","Harold","m","20may1945",NA,NA,"Q1585826","Harold Ford Sr.",NA,NA
"US_Franks_Gary_1953","F000348","Franks","Gary","m","09feb1953",NA,NA,"Q1494854","Gary Franks",NA,NA
"US_Frazer_Victor_1943","F000351","Frazer","Victor","m","24may1943",NA,NA,"Q2522517","Victor O. Frazer",NA,NA
"US_Frisa_Dan_1955","F000387","Frisa","Dan","m","27apr1955",NA,NA,"Q723209","Dan Frisa",NA,NA
"US_Funderburk_David_1944","F000426","Funderburk","David","m","28apr1944",NA,NA,"Q1174484","David Funderburk",NA,NA
"US_Geren_Preston_1952","G000134","Geren","Preston","m","29jan1952",NA,NA,"Q1170156","Pete Geren",NA,NA
"US_Gibbons_Sam_1920","G000153","Gibbons","Sam","m","20jan1920",NA,NA,"Q518609","Sam Gibbons",NA,NA
"US_Gorton_T_1928","G000333","Gorton","T","m","08jan1928",NA,NA,"Q742210","Slade Gorton",NA,NA
"US_Grams_Rod_1948","G000367","Grams","Rod","m","04feb1948",NA,NA,"Q369047","Rod Grams",NA,NA
"US_Gunderson_Steven_1951","G000524","Gunderson","Steven","m","10may1951",NA,NA,"Q2347573","Steve Gunderson",NA,NA
"US_Hancock_Melton_1929","H000151","Hancock","Melton","m","14sep1929",NA,NA,"Q473287","Mel Hancock",NA,NA
"US_Hayes_James_1946","H000390","Hayes","James","m","21dec1946",NA,NA,"Q1414790","Jimmy Hayes",NA,NA
"US_Heineman_Fred_1929","H000452","Heineman","Fred","m","28dec1929",NA,NA,"Q1312401","Fred Heineman",NA,NA
"US_Hoke_Martin_1952","H000707","Hoke","Martin","m","18may1952",NA,NA,"Q6775698","Martin Hoke",NA,NA
"US_Jacobs_Andrew_1932","J000033","Jacobs","Andrew","m","24feb1932",NA,NA,"Q505473","Andrew Jacobs Jr.",NA,NA
"US_Johnston_Harry_1931","J000187","Johnston","Harry","m","02dec1931",NA,NA,"Q947893","Harry Johnston (American politician)",NA,NA
"US_Kerrey_J_1943","K000146","Kerrey","J","m","27aug1943",NA,NA,"Q39718","Bob Kerrey",NA,NA
"US_Laughlin_Gregory_1942","L000119","Laughlin","Gregory","m","21jan1942",NA,NA,"Q1544943","Greg Laughlin",NA,NA
"US_Lightfoot_James_1938","L000305","Lightfoot","James","m","27sep1938",NA,NA,"Q1271006","Jim Ross Lightfoot",NA,NA
"US_Longley_James_1951","L000431","Longley","James","m","07jul1951",NA,NA,"Q1679985","James B. Longley Jr.",NA,NA
"US_Mack_Connie_1940","M000019","Mack","Connie","m","29oct1940",NA,NA,"Q436535","Connie Mack III",NA,NA
"US_Martini_William_1947","M000207","Martini","William","m","10feb1947",NA,NA,"Q1416536","Bill Martini",NA,NA
"US_Meyers_Jan_1928","M000684","Meyers","Jan","f","20jul1928",NA,NA,"Q372424","Jan Meyers",NA,NA
"US_Mineta_Norman_1931","M000794","Mineta","Norman","m","12nov1931",NA,NA,"Q553502","Norman Mineta",NA,NA
"US_Montgomery_Gillespie_1920","M000865","Montgomery","Gillespie","m","05aug1920",NA,NA,"Q2302283","Sonny Montgomery",NA,NA
"US_Moorhead_Carlos_1922","M000926","Moorhead","Carlos","m","06may1922",NA,NA,"Q1043079","Carlos Moorhead",NA,NA
"US_Moynihan_Daniel_1927","M001054","Moynihan","Daniel","m","16mar1927",NA,NA,"Q713505","Daniel Patrick Moynihan",NA,NA
"US_Myers_John_1927","M001130","Myers","John","m","08feb1927",NA,NA,"Q1701882","John T. Myers (politician)",NA,NA
"US_Orton_William_1948","O000108","Orton","William","m","22sep1948",NA,NA,"Q436897","Bill Orton",NA,NA
"US_Payne_Lewis_1945","P000152","Payne","Lewis","m","09jul1945",NA,NA,"Q1822094","Lewis F. Payne Jr.",NA,NA
"US_Peterson_Douglas_1935","P000259","Peterson","Douglas","m","26jun1935",NA,NA,"Q532342","Pete Peterson",NA,NA
"US_Quillen_James_1916","Q000013","Quillen","James","m","11jan1916",NA,NA,"Q1689427","Jimmy Quillen",NA,NA
"US_Reynolds_Mel_1952","R000178","Reynolds","Mel","m","08jan1952",NA,NA,"Q3304863","Mel Reynolds",NA,NA
"US_Robb_Charles_1939","R000295","Robb","Charles","m","26jun1939",NA,NA,"Q885583","Chuck Robb",NA,NA
"US_Rose_Charles_1939","R000436","Rose","Charles","m","10aug1939",NA,NA,"Q1064593","Charlie Rose (politician)",NA,NA
"US_Roth_Toby_1938","R000459","Roth","Toby","m","10oct1938",NA,NA,"Q1650446","Toby Roth",NA,NA
"US_Roth_William_1921","R000460","Roth","William","m","22jul1921",NA,NA,"Q1400609","William Roth",NA,NA
"US_Schroeder_Patricia_1940","S000142","Schroeder","Patricia","f","30jul1940",NA,NA,"Q433656","Pat Schroeder",NA,NA
"US_Seastrand_Andrea_1941","S000213","Seastrand","Andrea","f","05aug1941",NA,NA,"Q495050","Andrea Seastrand",NA,NA
"US_Studds_Gerry_1937","S001040","Studds","Gerry","m","12may1937",NA,NA,"Q1514925","Gerry Studds",NA,NA
"US_Tate_Randy_1965","T000048","Tate","Randy","m","23nov1965",NA,NA,"Q2130820","Randy Tate",NA,NA
"US_Thornton_Raymond_1928","T000243","Thornton","Raymond","m","16jul1928",NA,NA,"Q2133994","Ray Thornton",NA,NA
"US_Torkildsen_Peter_1958","T000314","Torkildsen","Peter","m","28jan1958",NA,NA,"Q1605716","Peter G. Torkildsen",NA,NA
"US_Tucker_Walter_1957","T000405","Tucker","Walter","m","28may1957",NA,NA,"Q2516950","Walter R. Tucker III",NA,NA
"US_Volkmer_Harold_1931","V000112","Volkmer","Harold","m","04apr1931",NA,NA,"Q1585941","Harold Volkmer",NA,NA
"US_Vucanovich_Barbara_1921","V000124","Vucanovich","Barbara","f","22jun1921",NA,NA,"Q525363","Barbara Vucanovich",NA,NA
"US_Greene-Waldholtz_Enid_1958","G000408","Greene-Waldholtz","Enid","f","05jun1958",NA,NA,"Q525308","Enid Greene Mickelsen",NA,NA
"US_Walker_Robert_1942","W000068","Walker","Robert","m","23dec1942",NA,NA,"Q7349894","Bob Walker (Pennsylvania politician)",NA,NA
"US_Ward_Michael_1951","W000139","Ward","Michael","m","07jan1951",NA,NA,"Q1933579","Mike Ward (American politician)",NA,NA
"US_Williams_John_1937","W000520","Williams","John","m","30oct1937",NA,NA,"Q1701350","Pat Williams (Montana politician)",NA,NA
"US_Wilson_Charles_1933","W000570","Wilson","Charles","m","01jun1933",NA,NA,"Q333430","Charlie Wilson (Texas politician)",NA,NA
"US_Zeliff_William_1936","Z000004","Zeliff","William","m","12jun1936",NA,NA,"Q862681","Bill Zeliff",NA,NA
"US_Zimmer_Richard_1944","Z000008","Zimmer","Richard","m","16aug1944",NA,NA,"Q1209858","Dick Zimmer",NA,NA
"US_de-la-Garza_Eligio_1927","D000203","de-la-Garza","Eligio","m","22sep1927",NA,NA,"Q1741192","Kika de la Garza",NA,NA
"US_Frahm_Sheila_1945","F000438","Frahm","Sheila","f","22mar1945",NA,NA,"Q453709","Sheila Frahm",NA,NA
"US_Baesler_Henry_1941","B000028","Baesler","Henry","m","09jul1941",NA,NA,"Q2261433","Scotty Baesler",NA,NA
"US_Bono_Sonny_1935","B000622","Bono","Sonny","m","16feb1935",NA,NA,"Q179150","Sonny Bono",NA,NA
"US_Capps_Walter_1934","C000134","Capps","Walter","m","05may1934",NA,NA,"Q1717689","Walter Capps",NA,NA
"US_Christensen_Jon_1963","C000377","Christensen","Jon","m","20feb1963",NA,NA,"Q1595668","Jon Christensen (politician)",NA,NA
"US_Cleland_J_1942","C001034","Cleland","J","m","24aug1942",NA,NA,"Q530386","Max Cleland",NA,NA
"US_Dellums_Ronald_1935","D000222","Dellums","Ronald","m","24nov1935",NA,NA,"Q1870154","Ron Dellums",NA,NA
"US_Fawell_Harris_1929","F000049","Fawell","Harris","m","25mar1929",NA,NA,"Q5665116","Harris Fawell",NA,NA
"US_Fazio_Victor_1942","F000053","Fazio","Victor","m","11oct1942",NA,NA,"Q2522387","Vic Fazio",NA,NA
"US_Flake_Floyd_1945","F000184","Flake","Floyd","m","30jan1945",NA,NA,"Q3510629","Floyd Flake",NA,NA
"US_Foglietta_Thomas_1928","F000235","Foglietta","Thomas","m","03dec1928",NA,NA,"Q3990681","Thomas M. Foglietta",NA,NA
"US_Fox_Jon_1947","F000332","Fox","Jon","m","22apr1947",NA,NA,"Q6270560","Jon D. Fox",NA,NA
"US_Furse_Elizabeth_1936","F000434","Furse","Elizabeth","f","13oct1936",NA,NA,"Q433863","Elizabeth Furse",NA,NA
"US_Gingrich_Newton_1943","G000225","Gingrich","Newton","m","17jun1943",NA,NA,"Q182788","Newt Gingrich",NA,NA
"US_Gonzalez_Henry_1916","G000272","Gonzalez","Henry","m","03may1916",NA,NA,"Q1606461","Henry B. González",NA,NA
"US_Gramm_Phil_1942","G000365","Gramm","Phil","m","08jul1942",NA,NA,"Q2613704","Phil Gramm",NA,NA
"US_Hamilton_Lee_1931","H000114","Hamilton","Lee","m","20apr1931",NA,NA,"Q984174","Lee Hamilton",NA,NA
"US_Hefner_Willie_1930","H000448","Hefner","Willie","m","11apr1930",NA,NA,"Q862178","Bill Hefner",NA,NA
"US_Helms_Jesse_1921","H000463","Helms","Jesse","m","18oct1921",NA,NA,"Q503426","Jesse Helms",NA,NA
"US_Hutchinson_Tim_1949","H001015","Hutchinson","Tim","m","11aug1949",NA,NA,"Q454439","Tim Hutchinson",NA,NA
"US_Johnson_Jay_1943","J000149","Johnson","Jay","m","30sep1943",NA,NA,"Q1684374","Jay Johnson (politician)",NA,NA
"US_Kennedy_Joseph_1952","K000110","Kennedy","Joseph","m","24sep1952",NA,NA,"Q1386420","Joseph P. Kennedy II",NA,NA
"US_Kennelly_Barbara_1936","K000118","Kennelly","Barbara","f","10jul1936",NA,NA,"Q518650","Barbara B. Kennelly",NA,NA
"US_Kim_Jay_1939","K000181","Kim","Jay","m","27mar1939",NA,NA,"Q489419","Jay Kim",NA,NA
"US_Klug_Scott_1953","K000274","Klug","Scott","m","16jan1953",NA,NA,"Q2260923","Scott Klug",NA,NA
"US_Manton_Thomas_1932","M000117","Manton","Thomas","m","03nov1932",NA,NA,"Q7791100","Thomas Manton (politician)",NA,NA
"US_McDade_Joseph_1931","M000399","McDade","Joseph","m","29sep1931",NA,NA,"Q6285145","Joseph M. McDade",NA,NA
"US_McHale_Paul_1950","M000466","McHale","Paul","m","26jul1950",NA,NA,"Q7152365","Paul McHale",NA,NA
"US_Molinari_Susan_1958","M000843","Molinari","Susan","f","27mar1958",NA,NA,"Q3978229","Susan Molinari",NA,NA
"US_Neumann_Mark_1954","N000054","Neumann","Mark","m","27feb1954",NA,NA,"Q1900315","Mark Neumann",NA,NA
"US_Pappas_Michael_1960","P000049","Pappas","Michael","m","29dec1960",NA,NA,"Q1927997","Mike Pappas",NA,NA
"US_Parker_Michael_1949","P000066","Parker","Michael","m","31oct1949",NA,NA,"Q1928830","Michael Parker (politician)",NA,NA
"US_Paxon_L_1954","P000148","Paxon","L","m","29apr1954",NA,NA,"Q3639996","Bill Paxon",NA,NA
"US_Poshard_Glenn_1945","P000452","Poshard","Glenn","m","30oct1945",NA,NA,"Q3108818","Glenn Poshard",NA,NA
"US_Redmond_William_1954","R000567","Redmond","William","m","28jan1954",NA,NA,"Q2580709","Bill Redmond",NA,NA
"US_Richardson_William_1947","R000229","Richardson","William","m","15nov1947",NA,NA,"Q311782","Bill Richardson",NA,NA
"US_Riggs_Frank_1950","R000252","Riggs","Frank","m","05sep1950",NA,NA,"Q1444036","Frank Riggs",NA,NA
"US_Romero-Barcelo_Carlos_1932","R000417","Romero-Barcelo","Carlos","m","04sep1932",NA,NA,"Q2183412","Carlos Romero Barceló",NA,NA
"US_Schaefer_Daniel_1936","S000109","Schaefer","Daniel","m","25jan1936",NA,NA,"Q1162522","Daniel Schaefer",NA,NA
"US_Schiff_Steven_1947","S000125","Schiff","Steven","m","18mar1947",NA,NA,"Q71766","Steven Schiff",NA,NA
"US_Skaggs_David_1943","S000462","Skaggs","David","m","22feb1943",NA,NA,"Q952391","David Skaggs",NA,NA
"US_Smith_Robert_1941","S000606","Smith","Robert","m","30mar1941",NA,NA,"Q6182103","Bob Smith (New Hampshire politician)",NA,NA
"US_Smith_Linda_1950","S000587","Smith","Linda","f","16jul1950",NA,NA,"Q435239","Linda Smith (American politician)",NA,NA
"US_Smith_Robert_1931","S000607","Smith","Robert","m","16jun1931",NA,NA,"Q447585","Bob Smith (Oregon politician)",NA,NA
"US_Snowbarger_Vincent_1949","S000662","Snowbarger","Vincent","m","16sep1949",NA,NA,"Q456213","Vince Snowbarger",NA,NA
"US_Solomon_Gerald_1930","S000675","Solomon","Gerald","m","14aug1930",NA,NA,"Q5548906","Gerald Solomon",NA,NA
"US_Stokes_Louis_1925","S000948","Stokes","Louis","m","23feb1925",NA,NA,"Q983528","Louis Stokes",NA,NA
"US_Tejeda_Frank_1945","T000113","Tejeda","Frank","m","02oct1945",NA,NA,"Q737918","Frank Tejeda",NA,NA
"US_Thompson_Fred_1942","T000457","Thompson","Fred","m","19aug1942",NA,NA,"Q298016","Fred Thompson",NA,NA
"US_Thurmond_J_1902","T000254","Thurmond","J","m","05dec1902",NA,NA,"Q324719","Strom Thurmond",NA,NA
"US_Torres_Esteban_1930","T000316","Torres","Esteban","m","27jan1930",NA,NA,"Q177238","Esteban Torres",NA,NA
"US_Torricelli_Robert_1951","T000317","Torricelli","Robert","m","27aug1951",NA,NA,"Q326316","Robert Torricelli",NA,NA
"US_Wellstone_Paul_1944","W000288","Wellstone","Paul","m","21jul1944",NA,NA,"Q731783","Paul Wellstone",NA,NA
"US_White_Richard_1953","W000391","White","Richard","m","06nov1953",NA,NA,"Q1575054","Rick White (politician)",NA,NA
"US_Yates_Sidney_1909","Y000013","Yates","Sidney","m","27aug1909",NA,NA,"Q2776506","Sidney R. Yates",NA,NA
"US_Archer_Bill_1928","A000215","Archer","Bill","m","22mar1928",NA,NA,"Q364679","Bill Archer",NA,NA
"US_Barrett_Bill_1929","B000179","Barrett","Bill","m","09feb1929",NA,NA,"Q448982","Bill Barrett",NA,NA
"US_Bateman_Herbert_1928","B000229","Bateman","Herbert","m","07aug1928",NA,NA,"Q1608387","Herb Bateman",NA,NA
"US_Bliley_Tom_1932","B000556","Bliley","Tom","m","28jan1932",NA,NA,"Q2424940","Thomas J. Bliley Jr.",NA,NA
"US_Breaux_John_1944","B000780","Breaux","John","m","01mar1944",NA,NA,"Q969757","John Breaux",NA,NA
"US_Brown_George_1920","B000918","Brown","George","m","06mar1920",NA,NA,"Q1507018","George Brown Jr.",NA,NA
"US_Campbell_Ben_1933","C000077","Campbell","Ben","m","13apr1933",NA,NA,"Q816576","Ben Nighthorse Campbell",NA,NA
"US_Campbell_Tom_1952","C000100","Campbell","Tom","m","14aug1952",NA,NA,"Q1345855","Tom Campbell (California politician)",NA,NA
"US_Canady_Charles_1954","C000107","Canady","Charles","m","22jun1954",NA,NA,"Q383838","Charles Canady",NA,NA
"US_Chenoweth-Hage_Helen_1938","C000345","Chenoweth-Hage","Helen","f","27jan1938",NA,NA,"Q433669","Helen Chenoweth-Hage",NA,NA
"US_Clay_William_1931","C000488","Clay","William","m","30apr1931",NA,NA,"Q548122","Bill Clay",NA,NA
"US_Cook_Merrill_1946","C000722","Cook","Merrill","m","06may1946",NA,NA,"Q1922023","Merrill Cook",NA,NA
"US_Coverdell_Paul_1939","C000813","Coverdell","Paul","m","20jan1939",NA,NA,"Q5612725","Paul Coverdell",NA,NA
"US_Danner_Pat_1934","D000046","Danner","Pat","f","13jan1934",NA,NA,"Q514350","Pat Danner",NA,NA
"US_Daschle_Thomas_1947","D000064","Daschle","Thomas","m","09dec1947",NA,NA,"Q443640","Tom Daschle",NA,NA
"US_Dickey_Jay_1939","D000312","Dickey","Jay","m","14dec1939",NA,NA,"Q1684313","Jay Dickey",NA,NA
"US_Dixon_Julian_1934","D000373","Dixon","Julian","m","08aug1934",NA,NA,"Q1711965","Julian Dixon",NA,NA
"US_Edwards_John_1953","E000286","Edwards","John","m","10jun1953",NA,NA,"Q217314","John Edwards",NA,NA
"US_Ewing_Thomas_1935","E000282","Ewing","Thomas","m","19sep1935",NA,NA,"Q7794741","Tom Ewing",NA,NA
"US_Fitzgerald_Peter_1960","F000442","Fitzgerald","Peter","m","20oct1960",NA,NA,"Q1344425","Peter Fitzgerald (politician)",NA,NA
"US_Forbes_Michael_1952","F000257","Forbes","Michael","m","16jul1952",NA,NA,"Q154049","Michael Forbes (politician)",NA,NA
"US_Fowler_Tillie_1942","F000328","Fowler","Tillie","f","23dec1942",NA,NA,"Q515981","Tillie Fowler",NA,NA
"US_Franks_Bob_1951","F000349","Franks","Bob","m","21sep1951",NA,NA,"Q887929","Bob Franks",NA,NA
"US_Gejdenson_Sam_1948","G000120","Gejdenson","Sam","m","20may1948",NA,NA,"Q1249175","Sam Gejdenson",NA,NA
"US_Goodling_William_1927","G000291","Goodling","William","m","05dec1927",NA,NA,"Q8008793","Bill Goodling",NA,NA
"US_Graham_Bob_1936","G000352","Graham","Bob","m","09nov1936",NA,NA,"Q578102","Bob Graham",NA,NA
"US_Hill_Rick_1946","H000605","Hill","Rick","m","30dec1946",NA,NA,"Q443029","Rick Hill",NA,NA
"US_Hollings_Ernest_1922","H000725","Hollings","Ernest","m","01jan1922",NA,NA,"Q596008","Fritz Hollings",NA,NA
"US_Kasich_John_1952","K000016","Kasich","John","m","13may1952",NA,NA,"Q69319","John Kasich",NA,NA
"US_Klink_Ron_1951","K000270","Klink","Ron","m","23sep1951",NA,NA,"Q7364037","Ron Klink",NA,NA
"US_Kuykendall_Steven_1947","K000357","Kuykendall","Steven","m","27jan1947",NA,NA,"Q682552","Steven T. Kuykendall",NA,NA
"US_Lazio_Rick_1958","L000155","Lazio","Rick","m","13mar1958",NA,NA,"Q72498","Rick Lazio",NA,NA
"US_Livingston_Robert_1943","L000371","Livingston","Robert","m","30apr1943",NA,NA,"Q888069","Bob Livingston",NA,NA
"US_Martinez_Matthew_1929","M000206","Martinez","Matthew","m","14feb1929",NA,NA,"Q1909500","Matthew G. Martínez",NA,NA
"US_McCollum_Bill_1944","M000350","McCollum","Bill","m","12jul1944",NA,NA,"Q862294","Bill McCollum",NA,NA
"US_McIntosh_David_1958","M000481","McIntosh","David","m","08jun1958",NA,NA,"Q1175392","David McIntosh (politician)",NA,NA
"US_Metcalf_Jack_1927","M000669","Metcalf","Jack","m","30nov1927",NA,NA,"Q1350330","Jack Metcalf (politician)",NA,NA
"US_Minge_David_1942","M000795","Minge","David","m","19mar1942",NA,NA,"Q1175694","David Minge",NA,NA
"US_Murkowski_Frank_1933","M001085","Murkowski","Frank","m","28mar1933",NA,NA,"Q448813","Frank Murkowski",NA,NA
"US_Nickles_Don_1948","N000102","Nickles","Don","m","06dec1948",NA,NA,"Q1239374","Don Nickles",NA,NA
"US_Packard_Ron_1931","P000005","Packard","Ron","m","19jan1931",NA,NA,"Q2165504","Ron Packard",NA,NA
"US_Pease_Edward_1951","P000171","Pease","Edward","m","22may1951",NA,NA,"Q1291489","Ed Pease",NA,NA
"US_Pickett_Owen_1930","P000326","Pickett","Owen","m","31aug1930",NA,NA,"Q1791146","Owen B. Pickett",NA,NA
"US_Porter_John_1935","P000444","Porter","John","m","01jun1935",NA,NA,"Q3181414","John Porter (Illinois politician)",NA,NA
"US_Rogan_James_1957","R000386","Rogan","James","m","21aug1957",NA,NA,"Q1517351","James E. Rogan",NA,NA
"US_Vento_Bruce_1940","V000087","Vento","Bruce","m","07oct1940",NA,NA,"Q609379","Bruce Vento",NA,NA
"US_Weygand_Robert_1948","W000315","Weygand","Robert","m","10may1948",NA,NA,"Q2159188","Robert Weygand",NA,NA
"US_Wise_Robert_1948","W000654","Wise","Robert","m","06jan1948",NA,NA,"Q780398","Bob Wise",NA,NA
"US_Miller_Zell_1932","M001141","Miller","Zell","m","24feb1932",NA,NA,"Q187516","Zell Miller",NA,NA
"US_Allen_George_1952","A000121","Allen","George","m","08mar1952",NA,NA,"Q527553","George Allen (American politician)",NA,NA
"US_Armey_Richard_1940","A000217","Armey","Richard","m","07jul1940",NA,NA,"Q781336","Dick Armey",NA,NA
"US_Baldacci_John_1955","B000081","Baldacci","John","m","30jan1955",NA,NA,"Q502949","John Baldacci",NA,NA
"US_Barcia_James_1952","B000134","Barcia","James","m","25feb1952",NA,NA,"Q1679884","James Barcia",NA,NA
"US_Barr_Bob_1948","B000169","Barr","Bob","m","05nov1948",NA,NA,"Q540544","Bob Barr",NA,NA
"US_Barrett_Thomas_1953","B000177","Barrett","Thomas","m","08dec1953",NA,NA,"Q955542","Tom Barrett (Wisconsin politician)",NA,NA
"US_Bentsen_Ken_1959","B000400","Bentsen","Ken","m","03jun1959",NA,NA,"Q1738577","Ken Bentsen",NA,NA
"US_Blagojevich_Rod_1956","B000518","Blagojevich","Rod","m","10dec1956",NA,NA,"Q151891","Rod Blagojevich",NA,NA
"US_Bonior_David_1945","B000619","Bonior","David","m","06jun1945",NA,NA,"Q1174271","David Bonior",NA,NA
"US_Borski_Robert_1948","B000644","Borski","Robert","m","20oct1948",NA,NA,"Q7341202","Robert Borski",NA,NA
"US_Bryant_Ed_1948","B000996","Bryant","Ed","m","07sep1948",NA,NA,"Q1282293","Ed Bryant",NA,NA
"US_Burns_Conrad_1935","B001126","Burns","Conrad","m","25jan1935",NA,NA,"Q1126725","Conrad Burns",NA,NA
"US_Callahan_H_1932","C000052","Callahan","H","m","11sep1932",NA,NA,"Q913664","Sonny Callahan",NA,NA
"US_Carnahan_Jean_1933","C001043","Carnahan","Jean","f","20dec1933",NA,NA,"Q448619","Jean Carnahan",NA,NA
"US_Chafee_Lincoln_1953","C001040","Chafee","Lincoln","m","26mar1953",NA,NA,"Q44690","Lincoln Chafee",NA,NA
"US_Clayton_Eva_1934","C000494","Clayton","Eva","f","16sep1934",NA,NA,"Q461518","Eva Clayton",NA,NA
"US_Clement_Robert_1943","C000503","Clement","Robert","m","23sep1943",NA,NA,"Q887852","Bob Clement",NA,NA
"US_Condit_Gary_1948","C000670","Condit","Gary","m","21apr1948",NA,NA,"Q583529","Gary Condit",NA,NA
"US_Cooksey_John_1941","C000735","Cooksey","John","m","20aug1941",NA,NA,"Q1699656","John Cooksey",NA,NA
"US_Corzine_Jon_1947","C001042","Corzine","Jon","m","01jan1947",NA,NA,"Q380570","Jon Corzine",NA,NA
"US_Coyne_William_1936","C000846","Coyne","William","m","24aug1936",NA,NA,"Q8013189","William J. Coyne",NA,NA
